baterryNo,U,A,T,R,recordtime,recordTime,SOC
5,2542,51,125,4701,2022/1/3 15:43,01031543,0.963892
5,2541,62,125,4701,2022/1/3 15:43,01031543,0.963892
5,2542,56,125,4701,2022/1/3 15:44,01031544,0.963864
5,2542,56,125,4701,2022/1/3 15:44,01031544,0.963864
5,2541,47,125,4701,2022/1/3 15:44,01031544,0.963864
5,2541,56,125,4701,2022/1/3 15:44,01031544,0.963864
5,2541,59,125,4701,2022/1/3 15:44,01031544,0.963864
5,2540,60,125,4701,2022/1/3 15:44,01031544,0.963864
5,2537,60,125,4701,2022/1/3 15:45,01031545,0.963834
5,2543,55,125,4701,2022/1/3 15:45,01031545,0.963834
5,2538,56,125,4701,2022/1/3 15:45,01031545,0.963834
5,2544,53,125,4701,2022/1/3 15:45,01031545,0.963834
5,2533,53,125,4701,2022/1/3 15:45,01031545,0.963834
5,2535,50,125,4701,2022/1/3 15:45,01031545,0.963834
5,2543,50,125,4701,2022/1/3 15:46,01031546,0.963809
5,2543,58,125,4701,2022/1/3 15:46,01031546,0.963809
5,2540,57,125,4701,2022/1/3 15:46,01031546,0.963809
5,2540,66,125,4701,2022/1/3 15:46,01031546,0.963809
5,2540,52,125,4701,2022/1/3 15:46,01031546,0.963809
5,2535,53,125,4701,2022/1/3 15:46,01031546,0.963809
5,2540,53,125,4701,2022/1/3 15:47,01031547,0.9637825
5,2543,46,125,4701,2022/1/3 15:47,01031547,0.9637825
5,2534,68,125,4701,2022/1/3 15:47,01031547,0.9637825
5,2540,52,125,4701,2022/1/3 15:47,01031547,0.9637825
5,2542,48,125,4701,2022/1/3 15:47,01031547,0.9637825
5,2534,48,125,4701,2022/1/3 15:47,01031547,0.9637825
5,2537,51,125,4701,2022/1/3 15:48,01031548,0.963757
5,2541,57,125,4701,2022/1/3 15:48,01031548,0.963757
5,2531,59,125,4701,2022/1/3 15:48,01031548,0.963757
5,2531,53,125,4701,2022/1/3 15:48,01031548,0.963757
5,2543,51,125,4701,2022/1/3 15:48,01031548,0.963757
5,2537,51,125,4701,2022/1/3 15:48,01031548,0.963757
5,2535,44,125,4701,2022/1/3 15:49,01031549,0.963735
5,2540,35,125,4701,2022/1/3 15:49,01031549,0.963735
5,2530,48,125,4701,2022/1/3 15:49,01031549,0.963735
5,2542,51,125,4701,2022/1/3 15:49,01031549,0.963735
5,2536,34,125,4701,2022/1/3 15:49,01031549,0.963735
5,2547,34,125,4701,2022/1/3 15:49,01031549,0.963735
5,2532,51,125,4701,2022/1/3 15:50,01031550,0.9637095
5,2535,70,125,4701,2022/1/3 15:50,01031550,0.9637095
5,2536,45,125,4701,2022/1/3 15:50,01031550,0.9637095
5,2541,41,125,4701,2022/1/3 15:50,01031550,0.9637095
5,2541,41,125,4701,2022/1/3 15:50,01031550,0.9637095
5,2534,50,125,4701,2022/1/3 15:50,01031550,0.9637095
5,2530,42,125,4701,2022/1/3 15:51,01031551,0.9636885
5,2541,57,125,4701,2022/1/3 15:51,01031551,0.9636885
5,2542,40,125,4701,2022/1/3 15:51,01031551,0.9636885
5,2535,40,125,4701,2022/1/3 15:51,01031551,0.9636885
5,2533,28,125,4701,2022/1/3 15:51,01031551,0.9636885
5,2544,46,125,4701,2022/1/3 15:51,01031551,0.9636885
5,2524,50,125,4701,2022/1/3 15:52,01031552,0.9636635
5,2540,48,125,4701,2022/1/3 15:52,01031552,0.9636635
5,2527,64,125,4701,2022/1/3 15:52,01031552,0.9636635
5,2535,64,125,4701,2022/1/3 15:52,01031552,0.9636635
5,2529,54,125,4701,2022/1/3 15:52,01031552,0.9636635
5,2535,48,125,4701,2022/1/3 15:52,01031552,0.9636635
5,2540,61,125,4701,2022/1/3 15:53,01031553,0.963633
5,2533,49,125,4701,2022/1/3 15:53,01031553,0.963633
5,2535,49,125,4701,2022/1/3 15:53,01031553,0.963633
5,2528,49,125,4701,2022/1/3 15:53,01031553,0.963633
5,2532,54,125,4701,2022/1/3 15:53,01031553,0.963633
5,2530,52,125,4701,2022/1/3 15:53,01031553,0.963633
5,2524,41,125,4701,2022/1/3 15:54,01031554,0.9636125
5,2534,35,125,4701,2022/1/3 15:54,01031554,0.9636125
5,2523,35,125,4701,2022/1/3 15:54,01031554,0.9636125
5,2527,48,125,4701,2022/1/3 15:54,01031554,0.9636125
5,2528,59,125,4701,2022/1/3 15:54,01031554,0.9636125
5,2535,47,125,4701,2022/1/3 15:54,01031554,0.9636125
5,2519,77,125,4701,2022/1/3 15:55,01031555,0.963574
5,2531,77,125,4701,2022/1/3 15:55,01031555,0.963574
5,2542,58,125,4701,2022/1/3 15:55,01031555,0.963574
5,2529,50,125,4701,2022/1/3 15:55,01031555,0.963574
5,2534,45,125,4701,2022/1/3 15:55,01031555,0.963574
5,2519,57,125,4701,2022/1/3 15:55,01031555,0.963574
5,2536,57,125,4701,2022/1/3 15:56,01031556,0.9635455
5,2538,46,125,4701,2022/1/3 15:56,01031556,0.9635455
5,2538,51,125,4701,2022/1/3 15:56,01031556,0.9635455
5,2539,58,125,4701,2022/1/3 15:56,01031556,0.9635455
5,2533,48,125,4701,2022/1/3 15:56,01031556,0.9635455
5,2520,48,125,4701,2022/1/3 15:56,01031556,0.9635455
5,2536,48,125,4701,2022/1/3 15:57,01031557,0.9635215
5,2538,57,125,4701,2022/1/3 15:57,01031557,0.9635215
5,2541,48,125,4701,2022/1/3 15:57,01031557,0.9635215
5,2522,44,125,4701,2022/1/3 15:57,01031557,0.9635215
5,2519,53,125,4701,2022/1/3 15:57,01031557,0.9635215
5,2537,47,125,4701,2022/1/3 15:57,01031557,0.9635215
5,2538,47,125,4701,2022/1/3 15:58,01031558,0.963498
5,2534,72,125,4701,2022/1/3 15:58,01031558,0.963498
5,2532,37,125,4701,2022/1/3 15:58,01031558,0.963498
5,2533,46,125,4701,2022/1/3 15:58,01031558,0.963498
5,2541,45,125,4701,2022/1/3 15:58,01031558,0.963498
5,2520,45,125,4701,2022/1/3 15:58,01031558,0.963498
5,2539,45,125,4701,2022/1/3 15:59,01031559,0.9634755
5,2533,50,125,4701,2022/1/3 15:59,01031559,0.9634755
5,2533,45,125,4701,2022/1/3 15:59,01031559,0.9634755
5,2529,33,125,4701,2022/1/3 15:59,01031559,0.9634755
5,2523,33,125,4701,2022/1/3 15:59,01031559,0.9634755
5,2541,47,125,4701,2022/1/3 15:59,01031559,0.9634755
5,2531,46,125,4701,2022/1/3 16:00,01031600,0.9625325
5,2531,38,125,4701,2022/1/3 16:00,01031600,0.9625325
5,2532,58,125,4701,2022/1/3 16:00,01031600,0.9625325
5,2540,44,125,4701,2022/1/3 16:00,01031600,0.9625325
5,2529,44,125,4701,2022/1/3 16:00,01031600,0.9625325
5,2521,48,125,4701,2022/1/3 16:00,01031600,0.9625325
5,2530,45,125,4701,2022/1/3 16:01,01031601,0.96251
5,2534,44,125,4701,2022/1/3 16:01,01031601,0.96251
5,2537,45,125,4701,2022/1/3 16:01,01031601,0.96251
5,2525,49,125,4701,2022/1/3 16:01,01031601,0.96251
5,2532,49,125,4701,2022/1/3 16:01,01031601,0.96251
5,2531,44,125,4701,2022/1/3 16:01,01031601,0.96251
5,2538,65,125,4701,2022/1/3 16:02,01031602,0.9624775
5,2540,44,125,4701,2022/1/3 16:02,01031602,0.9624775
5,2518,37,125,4701,2022/1/3 16:02,01031602,0.9624775
5,2533,37,125,4701,2022/1/3 16:02,01031602,0.9624775
5,2532,44,125,4701,2022/1/3 16:02,01031602,0.9624775
5,2525,48,125,4701,2022/1/3 16:02,01031602,0.9624775
5,2522,44,125,4701,2022/1/3 16:03,01031603,0.9624555
5,2539,43,125,4701,2022/1/3 16:03,01031603,0.9624555
5,2531,43,125,4701,2022/1/3 16:03,01031603,0.9624555
5,2528,45,125,4701,2022/1/3 16:03,01031603,0.9624555
5,2532,42,125,4701,2022/1/3 16:03,01031603,0.9624555
5,2526,45,125,4701,2022/1/3 16:03,01031603,0.9624555
5,2530,46,125,4701,2022/1/3 16:04,01031604,0.9624325
5,2516,46,125,4701,2022/1/3 16:04,01031604,0.9624325
5,2532,47,125,4701,2022/1/3 16:04,01031604,0.9624325
5,2531,43,125,4701,2022/1/3 16:04,01031604,0.9624325
5,2538,49,125,4701,2022/1/3 16:04,01031604,0.9624325
5,2539,43,125,4701,2022/1/3 16:04,01031604,0.9624325
5,2516,43,125,4701,2022/1/3 16:05,01031605,0.962411
5,2522,42,125,4701,2022/1/3 16:05,01031605,0.962411
5,2521,41,125,4701,2022/1/3 16:05,01031605,0.962411
5,2536,44,125,4701,2022/1/3 16:05,01031605,0.962411
5,2537,41,125,4701,2022/1/3 16:05,01031605,0.962411
5,2520,41,125,4701,2022/1/3 16:05,01031605,0.962411
5,2539,41,125,4701,2022/1/3 16:06,01031606,0.9623905
5,2539,47,125,4701,2022/1/3 16:06,01031606,0.9623905
5,2534,41,125,4701,2022/1/3 16:06,01031606,0.9623905
5,2523,47,125,4701,2022/1/3 16:06,01031606,0.9623905
5,2519,43,125,4701,2022/1/3 16:06,01031606,0.9623905
5,2536,43,125,4701,2022/1/3 16:06,01031606,0.9623905
5,2523,47,125,4701,2022/1/3 16:07,01031607,0.962367
5,2533,43,125,4701,2022/1/3 16:07,01031607,0.962367
5,2521,45,125,4701,2022/1/3 16:07,01031607,0.962367
5,2539,29,125,4701,2022/1/3 16:07,01031607,0.962367
5,2520,29,125,4701,2022/1/3 16:07,01031607,0.962367
5,2522,44,125,4701,2022/1/3 16:07,01031607,0.962367
5,2515,48,125,4701,2022/1/3 16:08,01031608,0.962343
5,2537,45,125,4701,2022/1/3 16:08,01031608,0.962343
5,2519,23,125,0,2022/1/3 16:11,01031611,0.9623085
5,2535,23,125,0,2022/1/3 16:11,01031611,0.9623085
5,2534,23,125,0,2022/1/3 16:11,01031611,0.9623085
5,2519,23,126,0,2022/1/3 16:11,01031611,0.9623085
5,2518,23,126,0,2022/1/3 16:12,01031612,0.962297
5,2537,23,126,0,2022/1/3 16:12,01031612,0.962297
5,2541,23,126,0,2022/1/3 16:12,01031612,0.962297
5,2541,23,126,0,2022/1/3 16:12,01031612,0.962297
5,2541,23,126,0,2022/1/3 16:12,01031612,0.962297
5,2541,23,126,0,2022/1/3 16:12,01031612,0.962297
5,2541,23,126,0,2022/1/3 16:13,01031613,0.9622855
5,2541,23,126,0,2022/1/3 16:13,01031613,0.9622855
5,2541,23,126,0,2022/1/3 16:13,01031613,0.9622855
5,2541,23,126,0,2022/1/3 16:13,01031613,0.9622855
5,2541,23,126,0,2022/1/3 16:13,01031613,0.9622855
5,2541,23,126,0,2022/1/3 16:13,01031613,0.9622855
5,2541,23,126,0,2022/1/3 16:14,01031614,0.962274
5,2541,23,126,0,2022/1/3 16:14,01031614,0.962274
5,2522,42,126,4757,2022/1/3 16:14,01031614,0.962274
5,2541,38,126,4757,2022/1/3 16:14,01031614,0.962274
5,2540,38,126,4757,2022/1/3 16:14,01031614,0.962274
5,2528,45,126,4757,2022/1/3 16:15,01031615,0.9622515
5,2539,36,126,4757,2022/1/3 16:15,01031615,0.9622515
5,2519,61,126,4757,2022/1/3 16:15,01031615,0.9622515
5,2524,39,126,4757,2022/1/3 16:15,01031615,0.9622515
5,2525,39,126,4757,2022/1/3 16:15,01031615,0.9622515
5,2320,38,126,4757,2022/1/3 16:15,01031615,0.9622515
5,2243,1,126,4757,2022/1/3 16:16,01031616,0.962251
5,2237,1,126,4757,2022/1/3 16:16,01031616,0.962251
5,2232,1,126,4757,2022/1/3 16:16,01031616,0.962251
5,2228,1,126,4757,2022/1/3 16:16,01031616,0.962251
5,2225,1,126,4757,2022/1/3 16:16,01031616,0.962251
5,2493,1,126,4757,2022/1/3 16:16,01031616,0.962251
5,2520,45,126,4757,2022/1/3 16:17,01031617,0.9622285
5,2537,46,126,4757,2022/1/3 16:17,01031617,0.9622285
5,2539,57,126,4757,2022/1/3 16:17,01031617,0.9622285
5,2535,45,126,4757,2022/1/3 16:17,01031617,0.9622285
5,2541,45,126,4757,2022/1/3 16:17,01031617,0.9622285
5,2525,24,126,4757,2022/1/3 16:17,01031617,0.9622285
5,2541,39,126,4757,2022/1/3 16:18,01031618,0.962209
5,2541,38,126,4757,2022/1/3 16:18,01031618,0.962209
5,2541,36,126,4757,2022/1/3 16:18,01031618,0.962209
5,2522,36,126,4757,2022/1/3 16:18,01031618,0.962209
5,2522,33,126,4757,2022/1/3 16:18,01031618,0.962209
5,2522,39,126,4757,2022/1/3 16:18,01031618,0.962209
5,2524,37,126,4757,2022/1/3 16:19,01031619,0.9621905
5,2524,38,126,4757,2022/1/3 16:19,01031619,0.9621905
5,2521,38,126,4757,2022/1/3 16:19,01031619,0.9621905
5,2525,38,126,4757,2022/1/3 16:19,01031619,0.9621905
5,2541,38,126,4757,2022/1/3 16:19,01031619,0.9621905
5,2541,36,126,4757,2022/1/3 16:19,01031619,0.9621905
5,2528,45,126,4757,2022/1/3 16:20,01031620,0.962168
5,2543,33,126,4757,2022/1/3 16:20,01031620,0.962168
5,2525,33,126,4757,2022/1/3 16:20,01031620,0.962168
5,2529,22,126,4757,2022/1/3 16:20,01031620,0.962168
5,2524,39,126,4757,2022/1/3 16:20,01031620,0.962168
5,2543,41,126,4757,2022/1/3 16:20,01031620,0.962168
5,2523,40,126,4757,2022/1/3 16:21,01031621,0.962148
5,2541,41,126,4757,2022/1/3 16:21,01031621,0.962148
5,2523,41,126,4757,2022/1/3 16:21,01031621,0.962148
5,2523,27,126,4757,2022/1/3 16:21,01031621,0.962148
5,2544,49,126,4757,2022/1/3 16:21,01031621,0.962148
5,2542,41,126,4757,2022/1/3 16:21,01031621,0.962148
5,2539,38,126,4757,2022/1/3 16:22,01031622,0.962129
5,2544,38,126,4757,2022/1/3 16:22,01031622,0.962129
5,2542,38,126,4757,2022/1/3 16:22,01031622,0.962129
5,2519,37,126,4757,2022/1/3 16:22,01031622,0.962129
5,2536,41,126,4757,2022/1/3 16:22,01031622,0.962129
5,2524,53,126,4757,2022/1/3 16:22,01031622,0.962129
5,2293,53,126,4757,2022/1/3 16:23,01031623,0.9621025
5,2320,36,126,4757,2022/1/3 16:23,01031623,0.9621025
5,2317,44,126,4757,2022/1/3 16:23,01031623,0.9621025
5,2314,37,126,4757,2022/1/3 16:23,01031623,0.9621025
5,2328,37,126,4757,2022/1/3 16:23,01031623,0.9621025
5,2312,19,126,4757,2022/1/3 16:23,01031623,0.9621025
5,2312,19,126,4757,2022/1/3 16:24,01031624,0.962093
5,2305,20,126,4757,2022/1/3 16:24,01031624,0.962093
5,2303,32,126,4757,2022/1/3 16:24,01031624,0.962093
5,2322,29,126,4757,2022/1/3 16:24,01031624,0.962093
5,2322,36,126,4757,2022/1/3 16:24,01031624,0.962093
5,2305,36,126,4757,2022/1/3 16:24,01031624,0.962093
5,2307,43,126,4757,2022/1/3 16:25,01031625,0.9620715
5,2307,35,126,4757,2022/1/3 16:25,01031625,0.9620715
5,2308,34,126,4757,2022/1/3 16:25,01031625,0.9620715
5,2308,35,126,4757,2022/1/3 16:25,01031625,0.9620715
5,2307,33,126,4757,2022/1/3 16:25,01031625,0.9620715
5,2308,33,126,4757,2022/1/3 16:25,01031625,0.9620715
5,2307,33,126,4757,2022/1/3 16:26,01031626,0.962055
5,2307,34,127,4757,2022/1/3 16:26,01031626,0.962055
5,2307,34,127,4757,2022/1/3 16:26,01031626,0.962055
5,2307,34,127,4757,2022/1/3 16:26,01031626,0.962055
5,2307,34,127,4757,2022/1/3 16:26,01031626,0.962055
5,2307,34,127,4757,2022/1/3 16:26,01031626,0.962055
5,2307,34,127,4757,2022/1/3 16:27,01031627,0.962038
5,2307,33,127,4757,2022/1/3 16:27,01031627,0.962038
5,2307,34,127,4757,2022/1/3 16:27,01031627,0.962038
5,2307,33,128,4757,2022/1/3 16:27,01031627,0.962038
5,2307,33,128,4757,2022/1/3 16:27,01031627,0.962038
5,2307,33,128,4757,2022/1/3 16:27,01031627,0.962038
5,2307,34,128,4757,2022/1/3 16:28,01031628,0.962021
5,2307,34,128,4757,2022/1/3 16:28,01031628,0.962021
5,2307,33,128,4757,2022/1/3 16:28,01031628,0.962021
5,2307,33,128,4757,2022/1/3 16:28,01031628,0.962021
5,2307,33,128,4757,2022/1/3 16:28,01031628,0.962021
5,2307,33,128,4757,2022/1/3 16:28,01031628,0.962021
5,2307,33,128,4757,2022/1/3 16:29,01031629,0.9620045
5,2307,33,129,4757,2022/1/3 16:29,01031629,0.9620045
5,2307,33,129,4757,2022/1/3 16:29,01031629,0.9620045
5,2307,33,129,4757,2022/1/3 16:29,01031629,0.9620045
5,2307,33,129,4757,2022/1/3 16:29,01031629,0.9620045
5,2307,33,129,4757,2022/1/3 16:29,01031629,0.9620045
5,2307,33,129,4757,2022/1/3 16:30,01031630,0.961988
5,2307,33,129,4757,2022/1/3 16:30,01031630,0.961988
5,2307,33,129,4757,2022/1/3 16:30,01031630,0.961988
5,2307,33,129,4757,2022/1/3 16:30,01031630,0.961988
5,2307,33,129,4757,2022/1/3 16:30,01031630,0.961988
5,2307,33,129,4757,2022/1/3 16:30,01031630,0.961988
5,2307,33,129,4757,2022/1/3 16:31,01031631,0.9619715
5,2307,33,129,4757,2022/1/3 16:31,01031631,0.9619715
5,2307,33,129,4757,2022/1/3 16:31,01031631,0.9619715
5,2307,32,130,4757,2022/1/3 16:31,01031631,0.9619715
5,2307,33,130,4757,2022/1/3 16:31,01031631,0.9619715
5,2307,32,130,4757,2022/1/3 16:31,01031631,0.9619715
5,2307,32,130,4757,2022/1/3 16:32,01031632,0.9619555
5,2307,32,130,4757,2022/1/3 16:32,01031632,0.9619555
5,2307,32,130,4757,2022/1/3 16:32,01031632,0.9619555
5,2307,33,130,4757,2022/1/3 16:32,01031632,0.9619555
5,2307,32,130,4757,2022/1/3 16:32,01031632,0.9619555
5,2307,32,130,4757,2022/1/3 16:32,01031632,0.9619555
5,2307,32,130,4757,2022/1/3 16:33,01031633,0.9619395
5,2307,32,130,4757,2022/1/3 16:33,01031633,0.9619395
5,2307,32,130,4757,2022/1/3 16:33,01031633,0.9619395
5,2308,32,130,4757,2022/1/3 16:33,01031633,0.9619395
5,2308,33,130,4757,2022/1/3 16:33,01031633,0.9619395
5,2307,31,130,4757,2022/1/3 16:33,01031633,0.9619395
5,2308,31,130,4757,2022/1/3 16:34,01031634,0.961924
5,2308,33,131,4757,2022/1/3 16:34,01031634,0.961924
5,2308,32,131,4757,2022/1/3 16:34,01031634,0.961924
5,2308,32,131,4757,2022/1/3 16:34,01031634,0.961924
5,2308,32,131,4757,2022/1/3 16:34,01031634,0.961924
5,2308,32,131,4757,2022/1/3 16:34,01031634,0.961924
5,2308,32,131,4757,2022/1/3 16:35,01031635,0.961908
5,2308,32,131,4757,2022/1/3 16:35,01031635,0.961908
5,2308,32,131,4757,2022/1/3 16:35,01031635,0.961908
5,2308,31,131,4757,2022/1/3 16:35,01031635,0.961908
5,2308,32,131,4757,2022/1/3 16:35,01031635,0.961908
5,2308,32,131,4757,2022/1/3 16:35,01031635,0.961908
5,2308,32,131,4757,2022/1/3 16:36,01031636,0.961892
5,2308,32,131,4757,2022/1/3 16:36,01031636,0.961892
5,2308,32,132,4757,2022/1/3 16:36,01031636,0.961892
5,2308,31,132,4757,2022/1/3 16:36,01031636,0.961892
5,2308,31,132,4757,2022/1/3 16:36,01031636,0.961892
5,2308,31,132,4757,2022/1/3 16:36,01031636,0.961892
5,2309,31,132,4757,2022/1/3 16:37,01031637,0.9618765
5,2309,31,132,4757,2022/1/3 16:37,01031637,0.9618765
5,2309,31,132,4757,2022/1/3 16:37,01031637,0.9618765
5,2309,31,132,4757,2022/1/3 16:37,01031637,0.9618765
5,2309,31,132,4757,2022/1/3 16:37,01031637,0.9618765
5,2309,31,132,4757,2022/1/3 16:37,01031637,0.9618765
5,2309,31,132,4757,2022/1/3 16:38,01031638,0.961861
5,2309,31,132,4757,2022/1/3 16:38,01031638,0.961861
5,2309,31,132,4757,2022/1/3 16:38,01031638,0.961861
5,2309,31,132,4757,2022/1/3 16:38,01031638,0.961861
5,2309,31,132,4757,2022/1/3 16:38,01031638,0.961861
5,2310,31,132,4757,2022/1/3 16:38,01031638,0.961861
5,2309,31,132,4757,2022/1/3 16:39,01031639,0.9618455
5,2310,31,132,4757,2022/1/3 16:39,01031639,0.9618455
5,2310,31,132,4757,2022/1/3 16:39,01031639,0.9618455
5,2310,31,132,4757,2022/1/3 16:39,01031639,0.9618455
5,2310,31,132,4757,2022/1/3 16:39,01031639,0.9618455
5,2310,31,132,4757,2022/1/3 16:39,01031639,0.9618455
5,2310,31,132,4757,2022/1/3 16:40,01031640,0.96183
5,2310,31,132,4757,2022/1/3 16:40,01031640,0.96183
5,2310,31,132,4757,2022/1/3 16:40,01031640,0.96183
5,2310,31,132,4757,2022/1/3 16:40,01031640,0.96183
5,2310,31,132,4757,2022/1/3 16:40,01031640,0.96183
5,2310,31,133,4757,2022/1/3 16:40,01031640,0.96183
5,2310,31,133,4757,2022/1/3 16:41,01031641,0.9618145
5,2310,30,133,4757,2022/1/3 16:41,01031641,0.9618145
5,2310,30,133,4757,2022/1/3 16:41,01031641,0.9618145
5,2310,31,133,4757,2022/1/3 16:41,01031641,0.9618145
5,2310,30,133,4757,2022/1/3 16:41,01031641,0.9618145
5,2310,30,133,4757,2022/1/3 16:41,01031641,0.9618145
5,2310,30,133,4757,2022/1/3 16:42,01031642,0.9617995
5,2310,30,133,4757,2022/1/3 16:42,01031642,0.9617995
5,2310,31,133,4757,2022/1/3 16:42,01031642,0.9617995
5,2310,30,133,4757,2022/1/3 16:42,01031642,0.9617995
5,2310,32,133,4757,2022/1/3 16:42,01031642,0.9617995
5,2309,32,133,4757,2022/1/3 16:42,01031642,0.9617995
5,2311,30,133,4757,2022/1/3 16:43,01031643,0.9617845
5,2310,30,133,4757,2022/1/3 16:43,01031643,0.9617845
5,2311,30,133,4757,2022/1/3 16:43,01031643,0.9617845
5,2310,31,133,4757,2022/1/3 16:43,01031643,0.9617845
5,2310,31,133,4757,2022/1/3 16:43,01031643,0.9617845
5,2311,29,133,4757,2022/1/3 16:43,01031643,0.9617845
5,2311,30,133,4757,2022/1/3 16:44,01031644,0.9617695
5,2311,30,133,4757,2022/1/3 16:44,01031644,0.9617695
5,2311,30,133,4757,2022/1/3 16:44,01031644,0.9617695
5,2312,30,133,4757,2022/1/3 16:44,01031644,0.9617695
5,2312,30,133,4757,2022/1/3 16:44,01031644,0.9617695
5,2312,29,133,4757,2022/1/3 16:44,01031644,0.9617695
5,2312,30,133,4757,2022/1/3 16:45,01031645,0.9617545
5,2312,30,133,4757,2022/1/3 16:45,01031645,0.9617545
5,2312,29,133,4757,2022/1/3 16:45,01031645,0.9617545
5,2312,29,133,4757,2022/1/3 16:45,01031645,0.9617545
5,2312,30,133,4757,2022/1/3 16:45,01031645,0.9617545
5,2312,29,133,4757,2022/1/3 16:45,01031645,0.9617545
5,2312,30,134,4757,2022/1/3 16:46,01031646,0.9617395
5,2312,30,134,4757,2022/1/3 16:46,01031646,0.9617395
5,2312,30,134,4757,2022/1/3 16:46,01031646,0.9617395
5,2312,30,134,4757,2022/1/3 16:46,01031646,0.9617395
5,2312,29,134,4757,2022/1/3 16:46,01031646,0.9617395
5,2312,29,134,4757,2022/1/3 16:46,01031646,0.9617395
5,2312,29,134,4757,2022/1/3 16:47,01031647,0.961725
5,2312,29,134,4757,2022/1/3 16:47,01031647,0.961725
5,2312,29,134,4757,2022/1/3 16:47,01031647,0.961725
5,2312,30,134,4757,2022/1/3 16:47,01031647,0.961725
5,2312,30,134,4757,2022/1/3 16:47,01031647,0.961725
5,2312,29,134,4757,2022/1/3 16:47,01031647,0.961725
5,2312,29,134,4757,2022/1/3 16:48,01031648,0.9617105
5,2313,29,134,4757,2022/1/3 16:48,01031648,0.9617105
5,2313,29,134,4757,2022/1/3 16:48,01031648,0.9617105
5,2313,29,134,4757,2022/1/3 16:48,01031648,0.9617105
5,2313,29,134,4757,2022/1/3 16:48,01031648,0.9617105
5,2313,29,134,4757,2022/1/3 16:48,01031648,0.9617105
5,2313,29,134,4757,2022/1/3 16:49,01031649,0.961696
5,2313,29,134,4757,2022/1/3 16:49,01031649,0.961696
5,2313,29,134,4757,2022/1/3 16:49,01031649,0.961696
5,2313,29,134,4757,2022/1/3 16:49,01031649,0.961696
5,2313,29,134,4757,2022/1/3 16:49,01031649,0.961696
5,2313,29,134,4757,2022/1/3 16:49,01031649,0.961696
5,2313,29,134,4757,2022/1/3 16:50,01031650,0.9616815
5,2313,29,134,4757,2022/1/3 16:50,01031650,0.9616815
5,2313,29,134,4757,2022/1/3 16:50,01031650,0.9616815
5,2313,29,134,4757,2022/1/3 16:50,01031650,0.9616815
5,2313,28,134,4757,2022/1/3 16:50,01031650,0.9616815
5,2313,33158,134,4757,2022/1/3 16:50,01031650,0.9616815
5,2137,33158,134,4757,2022/1/3 16:51,01031651,0.9451025
5,2109,33167,134,4757,2022/1/3 16:51,01031651,0.9451025
5,2087,33168,134,4757,2022/1/3 16:51,01031651,0.9451025
5,2077,33166,134,4757,2022/1/3 16:51,01031651,0.9451025
5,2074,33167,134,4757,2022/1/3 16:51,01031651,0.9451025
5,2070,33167,134,4757,2022/1/3 16:51,01031651,0.9451025
5,2068,33168,134,4757,2022/1/3 16:52,01031652,0.9285185
5,2067,33168,134,4757,2022/1/3 16:52,01031652,0.9285185
5,2066,33167,134,4757,2022/1/3 16:52,01031652,0.9285185
5,2065,33167,134,4757,2022/1/3 16:52,01031652,0.9285185
5,2065,33167,134,4757,2022/1/3 16:52,01031652,0.9285185
5,2064,33167,134,4757,2022/1/3 16:52,01031652,0.9285185
5,2063,33167,134,4757,2022/1/3 16:53,01031653,0.911935
5,2063,33167,134,4757,2022/1/3 16:53,01031653,0.911935
5,2062,33167,134,4757,2022/1/3 16:53,01031653,0.911935
5,2062,33167,134,4757,2022/1/3 16:53,01031653,0.911935
5,2062,33167,134,4757,2022/1/3 16:53,01031653,0.911935
5,2291,33167,134,4757,2022/1/3 16:53,01031653,0.911935
5,2152,177,134,4757,2022/1/3 16:54,01031654,0.9118465
5,2162,82,134,4757,2022/1/3 16:54,01031654,0.9118465
5,2168,95,134,4757,2022/1/3 16:54,01031654,0.9118465
5,2174,95,134,4757,2022/1/3 16:54,01031654,0.9118465
5,2181,101,134,4757,2022/1/3 16:54,01031654,0.9118465
5,2188,100,135,4757,2022/1/3 16:54,01031654,0.9118465
5,2194,98,135,4757,2022/1/3 16:55,01031655,0.9117975
5,2200,98,134,4757,2022/1/3 16:55,01031655,0.9117975
5,2204,102,134,4757,2022/1/3 16:55,01031655,0.9117975
5,2215,100,134,4757,2022/1/3 16:55,01031655,0.9117975
5,2221,99,135,4757,2022/1/3 16:55,01031655,0.9117975
5,2225,101,135,4757,2022/1/3 16:56,01031656,0.911747
5,2230,100,135,4757,2022/1/3 16:56,01031656,0.911747
5,2234,100,135,4757,2022/1/3 16:56,01031656,0.911747
5,2239,100,135,4757,2022/1/3 16:56,01031656,0.911747
5,2243,103,135,4757,2022/1/3 16:56,01031656,0.911747
5,2247,102,135,4757,2022/1/3 16:56,01031656,0.911747
5,2250,102,135,4757,2022/1/3 16:57,01031657,0.911696
5,2254,102,135,4757,2022/1/3 16:57,01031657,0.911696
5,2258,101,135,4757,2022/1/3 16:57,01031657,0.911696
5,2262,101,135,4757,2022/1/3 16:57,01031657,0.911696
